year,night,bat,roost,sexage,minute
2021,134,183,A,young female,50
2021,134,183,A,young female,47
2021,134,126,F,old female,46
2021,134,126,F,old female,45
2021,134,113,A,old female,44
2021,135,45,F,old female,67
2021,135,291,A,old female,61
2021,135,45,A,old female,60
2021,135,184,A,old female,60
2021,135,365,A,young female,57
2021,135,27,A,old female,57
2021,135,47,A,old female,56
2021,135,64,A,old female,56
2021,135,44,A,old female,56
2021,135,33,A,old female,56
2021,135,205,A,old female,56
2021,135,299,A,young female,56
2021,135,299,A,young female,55
2021,135,38,A,old female,55
2021,135,37,A,old female,55
2021,135,229,A,young female,53
2021,135,2,A,old female,52
2021,135,30,A,old female,52
2021,135,282,F,old female,52
2021,135,94,A,young female,51
2021,135,92,A,old female,51
2021,135,303,A,young female,50
2021,135,256,A,young female,49
2021,135,292,A,old female,49
2021,135,94,A,young female,49
2021,135,123,A,old female,47
2021,135,319,A,young female,46
2021,135,157,A,young female,45
2021,135,218,A,young female,44
2021,135,63,A,old female,40
2021,135,143,A,old female,40
2021,135,208,A,old female,40
2021,135,293,A,young female,39
2021,135,280,A,old female,38
2021,135,88,A,old female,38
2021,135,293,A,young female,37
2021,135,195,A,young female,33
2021,135,313,A,young female,33
2021,135,318,F,young female,32
2021,135,318,F,young female,31
2021,135,74,A,old female,30
2021,136,47,A,old female,74
2021,136,205,A,old female,73
2021,136,291,A,old female,72
2021,136,123,A,old female,72
2021,136,37,A,old female,69
2021,136,293,B,young female,61
2021,136,184,A,old female,61
2021,136,2,A,old female,60
2021,136,327,A,young female,60
2021,136,249,A,young female,59
2021,136,58,A,old female,58
2021,136,13,B,old female,57
2021,136,63,A,old female,57
2021,136,30,A,old female,57
2021,136,261,A,young female,55
2021,136,126,A,old female,55
2021,136,201,A,young female,54
2021,136,218,A,young female,54
2021,136,256,A,young female,54
2021,136,205,A,old female,53
2021,136,94,A,young female,52
2021,136,312,A,young female,52
2021,136,45,A,old female,51
2021,136,13,A,old female,51
2021,136,244,A,young female,51
2021,136,45,A,old female,50
2021,136,92,A,old female,50
2021,136,171,A,young female,50
2021,136,13,A,old female,50
2021,136,46,A,young female,50
2021,136,19,A,old female,50
2021,136,50,A,old female,50
2021,136,94,A,young female,50
2021,136,183,A,young female,49
2021,136,293,A,young female,49
2021,136,13,A,old female,49
2021,136,19,A,old female,49
2021,136,94,A,young female,49
2021,136,126,A,old female,49
2021,136,19,A,old female,48
2021,136,303,A,young female,48
2021,136,183,A,young female,48
2021,136,280,A,old female,48
2021,136,299,A,young female,47
2021,136,319,A,young female,46
2021,136,49,A,old female,46
2021,136,208,A,old female,46
2021,136,313,A,young female,45
2021,136,313,A,young female,41
2021,136,116,A,old female,41
2021,136,319,B,young female,40
2021,136,183,B,young female,40
2021,136,88,A,old female,39
2021,136,100,A,old female,38
2021,136,88,A,old female,38
2021,136,103,A,old female,38
2021,136,113,A,old female,37
2021,136,143,A,old female,34
2021,136,9,F,old female,34
2021,136,246,A,young female,30
2021,137,13,F,old female,74
2021,137,229,F,young female,74
2021,137,103,F,old female,73
2021,137,281,F,old female,73
2021,137,291,F,old female,71
2021,137,46,F,young female,70
2021,137,321,A,young female,68
2021,137,291,A,old female,68
2021,137,205,A,old female,68
2021,137,37,F,old female,67
2021,137,205,A,old female,67
2021,137,74,A,old female,66
2021,137,184,A,old female,66
2021,137,186,H,old female,66
2021,137,88,F,old female,66
2021,137,99,A,old female,66
2021,137,37,F,old female,66
2021,137,205,A,old female,66
